,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_014846,106,103,59,18,1642,1077,474,1210,1039,1863
FUN_008349,2,13,0,3,17,9,11,6,16,0
FUN_008348,588,653,538,565,994,844,538,1047,925,1185
FUN_008343,111,106,131,125,233,172,136,219,190,254
FUN_008342,335,458,466,373,655,491,374,566,424,794
FUN_008341,591,704,533,568,1542,980,870,1533,1355,1703
FUN_008340,187,188,41,63,126,95,108,78,57,86
FUN_008347,0,0,0,0,0,0,0,0,0,0
FUN_008346,102,125,40,99,143,121,127,114,138,190
FUN_008345,135,237,115,142,395,122,182,522,145,441
FUN_008344,0,0,0,0,0,0,0,0,0,0
FUN_016924,0,0,0,0,0,0,0,0,0,0
FUN_025056,500,1437,578,519,2003,1132,550,1194,823,613
FUN_016926,0,2,2,1,2,1,2,1,2,1
FUN_016927,516,941,779,679,1115,928,870,1167,998,1258
FUN_016920,0,14,17,26,0,0,11,0,0,0
FUN_016921,55,117,110,92,210,158,65,232,176,291
FUN_016922,149,179,196,182,317,219,168,280,218,347
FUN_016923,212,285,292,175,411,262,206,200,185,614
FUN_016928,145,265,234,240,320,309,224,300,263,308
FUN_025054,268,143,288,17,247,236,116,164,262,142
FUN_022003,2,12,17,0,0,2,13,0,0,0
FUN_022004,0,0,0,0,0,0,0,0,0,0
FUN_025053,324,364,487,411,1078,896,682,1319,979,1464
FUN_006419,0,4,0,0,4,0,0,4,5,5
FUN_006418,0,0,0,0,0,0,0,0,0,0
FUN_022006,551,759,509,578,1021,803,773,957,800,1064
FUN_006411,2,0,2,2,2,1,2,0,6,2
FUN_006410,1116,1528,2052,1885,2860,2427,1686,2746,2095,3007
FUN_006413,14,14,12,18,11,23,13,12,8,17
FUN_006412,3,0,4,0,2,0,2,0,2,4
FUN_006415,0,0,0,0,0,0,0,0,0,0
FUN_006414,196,324,251,233,494,444,270,446,440,605
FUN_006417,8,5,0,4,3,6,6,4,6,8
FUN_006416,274,259,347,273,703,562,400,763,535,754
FUN_004123,0,0,0,0,0,0,0,0,0,0
FUN_004122,0,0,0,0,0,0,0,0,0,0
FUN_004121,2,5,3,2,5,4,6,3,8,3
FUN_004120,0,0,0,0,0,0,0,0,0,0
FUN_010449,3,3,0,1,3,2,3,0,0,0
FUN_010448,0,0,0,0,0,0,0,0,0,0
FUN_004125,0,0,6,0,10,3,5,7,9,17
FUN_004124,0,0,0,0,0,0,0,0,0,0
FUN_010445,0,0,5,5,9,13,7,9,0,0
FUN_010444,0,8,7,13,10,0,0,0,8,0
FUN_010447,656,978,907,725,1210,958,816,1286,1010,1449
FUN_004128,59,63,40,67,74,47,40,62,101,114
FUN_010441,0,0,0,0,0,0,0,0,0,0
FUN_010440,0,5,0,6,4,5,0,8,3,0
FUN_010443,20,50,65,15,169,244,304,220,374,350
FUN_010442,0,0,0,0,3,9,6,6,0,0
FUN_023541,11,23,6,3,112,117,56,151,148,163
FUN_028284,58,102,127,91,140,108,91,168,115,206
FUN_028285,598,795,721,641,1195,828,930,1112,1033,1348
FUN_028286,0,0,0,0,0,0,0,0,0,0
FUN_028287,30,37,26,38,62,38,22,37,33,50
FUN_028280,291,840,656,666,452,191,313,178,75,147
FUN_028281,152,224,213,223,254,170,225,334,210,270
FUN_028282,514,553,586,542,1308,1066,829,1250,1181,1527
FUN_028283,31,44,31,42,91,55,56,66,56,109
FUN_028288,0,0,0,4,0,0,0,0,0,0
FUN_028289,0,0,0,3,6,0,0,4,0,4
FUN_026516,264,515,734,565,591,489,471,518,420,608
FUN_023749,160,195,151,148,423,346,207,443,350,499
FUN_002406,0,0,0,0,1,0,0,0,0,0
FUN_002407,0,0,0,0,0,0,0,0,0,0
FUN_011710,0,28,17,20,45,19,16,31,40,58
FUN_011711,178,274,297,293,527,376,316,428,397,494
FUN_011716,1018,1233,1477,1301,2049,1673,1214,2007,1553,2149
FUN_011717,946,1750,1033,1298,2490,2305,1276,2802,2388,3396
FUN_011714,0,0,0,0,0,1,0,0,0,0
FUN_002401,0,0,0,0,5,0,0,0,0,7
FUN_011718,0,0,0,0,0,0,0,0,0,0
FUN_011719,0,0,4,0,0,2,0,2,0,0
FUN_002408,14,30,80,29,4,4,3,8,31,3
FUN_002409,11,7,5,7,10,22,11,2,7,10
FUN_012357,2730,3095,2914,2571,3231,2566,2750,3191,2889,4027
FUN_012356,4,0,0,8,15,27,3,13,13,15
FUN_012355,95,101,58,94,165,72,131,96,100,170
FUN_012354,0,0,0,0,0,0,0,0,0,0
FUN_012353,0,0,0,0,0,0,0,0,0,0
FUN_012352,47,53,43,38,124,69,48,85,89,116
FUN_012351,45,65,42,39,222,224,132,232,210,268
FUN_012350,0,0,0,0,0,0,0,0,0,0
FUN_030371,727,1078,962,1334,1131,792,642,952,548,1063
FUN_023746,0,0,0,0,0,0,0,0,0,0
FUN_012359,0,0,0,0,0,0,0,0,0,0
FUN_012358,517,765,412,504,1023,853,833,1032,1067,1340
FUN_013404,7774,11001,15300,11535,12386,10429,9292,11770,9253,12650
FUN_013405,3,2,2,0,0,0,0,0,0,3
FUN_013406,214,353,320,231,384,350,280,300,321,416
FUN_013407,377,511,447,417,910,695,458,932,659,942
FUN_013400,1645,2631,2264,1946,3122,2813,2936,3210,2164,4009
FUN_013401,0,0,0,0,0,0,0,0,0,0
FUN_013402,125,197,171,145,249,153,130,186,134,223
FUN_013403,0,250,0,0,5,3258,269,0,37,14
FUN_013408,0,0,0,0,0,0,0,0,0,0
FUN_013409,2,9,0,0,4,3,4,5,3,5
FUN_000929,0,0,0,0,0,0,0,0,0,0
FUN_000928,191,244,150,195,354,294,247,311,331,452
FUN_000927,0,0,0,0,0,0,0,0,0,0
FUN_000926,57,61,26,45,73,58,39,104,77,91
FUN_000925,3,19,6,9,15,11,4,0,0,0
FUN_000924,0,0,0,0,0,0,0,0,0,0
FUN_000923,0,0,0,0,0,0,0,0,0,0
FUN_000922,0,0,0,0,0,0,0,0,0,0
FUN_000921,0,0,0,0,0,0,0,0,0,0
FUN_000920,0,0,0,0,0,0,0,0,0,0
FUN_009757,0,0,0,0,0,0,0,0,0,0
FUN_009756,929,1098,1135,907,1763,1178,1062,1543,1335,1962
FUN_009755,306,473,429,315,779,638,398,513,482,778
FUN_009754,0,5,5,0,2,0,0,0,0,0
FUN_009753,0,0,0,0,18,30,215,25,28,21
FUN_009752,18,36,45,26,52,41,17,27,27,65
FUN_009751,4,12,2,4,5,7,4,6,5,9
FUN_009750,0,0,8,0,0,0,0,0,0,6
FUN_009759,0,0,0,0,0,0,0,0,0,0
FUN_009758,632,1089,875,916,1305,1064,952,1161,1040,1374
FUN_015769,322,412,371,384,954,643,546,878,736,1004
FUN_015768,0,0,0,0,0,0,0,0,0,0
FUN_015763,674,874,818,1144,2022,1516,1115,1872,1662,2095
FUN_015762,82,134,43,58,173,119,103,104,135,283
FUN_015761,0,2,0,3,0,0,0,0,3,3
FUN_015760,126,145,148,174,375,240,113,332,249,356
FUN_015767,0,0,0,0,0,0,0,0,0,0
FUN_015766,123,140,57,135,111,115,131,127,81,139
FUN_015765,947,637,624,655,160,489,1296,28,23,383
FUN_015764,24,32,26,29,27,24,46,47,33,59
FUN_016155,6597,9097,6146,6073,8475,9236,7155,5872,9289,11521
FUN_016154,110,150,63,112,280,176,300,335,242,281
FUN_016157,24,36,54,45,74,67,75,77,71,135
FUN_016156,0,0,0,0,0,0,0,0,0,3
FUN_016151,56,83,49,59,158,314,76,110,178,278
FUN_016150,10,13,13,6,21,17,8,20,10,42
FUN_023089,0,0,0,0,0,0,0,0,0,0
FUN_016152,0,0,0,0,2,0,1,0,1,1
FUN_023087,46,71,97,61,214,186,85,147,102,234
FUN_023086,678,1103,909,888,1228,1136,1224,1204,1085,1501
FUN_023085,5,0,7,0,0,0,8,7,9,12
FUN_023084,0,6,5,6,6,31,0,0,8,3
FUN_023083,0,0,0,0,5,5,4,0,6,9
FUN_023082,466,649,354,555,828,696,565,872,720,887
FUN_023081,3,0,0,0,0,0,3,6,7,0
FUN_023080,818,1123,1291,1240,1766,1380,1154,1562,1351,2050
FUN_015499,44,40,73,77,148,97,65,117,116,141
FUN_015498,452,562,404,528,892,743,576,921,777,1146
FUN_015495,0,0,0,0,0,0,0,0,3,0
FUN_015494,3,0,0,0,2,0,0,0,4,0
FUN_015497,0,0,0,0,0,0,0,0,0,0
FUN_015496,0,0,0,0,0,0,0,0,0,0
FUN_015491,0,3,0,0,0,0,0,0,0,0
FUN_015490,0,0,0,0,0,0,0,0,0,0
FUN_015493,27,25,20,30,29,43,30,32,41,33
FUN_015492,44,59,20,47,90,63,50,57,61,114
FUN_017400,0,14,0,10,0,0,0,0,0,0
FUN_017401,0,7,8,8,0,0,4,0,7,0
FUN_017402,0,0,0,3,0,0,0,0,0,2
FUN_017403,433,1200,857,548,1595,1957,604,2188,1988,2290
FUN_017404,3,0,0,0,0,2,0,0,0,0
FUN_017405,19,21,19,8,26,23,22,31,23,53
FUN_017406,9,31,17,7,23,24,9,21,10,23
FUN_017407,26,47,43,52,54,41,45,19,24,41
FUN_017408,220,365,452,354,534,398,355,477,400,668
FUN_017409,0,0,0,0,0,0,0,0,0,0
FUN_008804,1288,1281,1060,693,2665,1918,1199,2504,2494,3149
FUN_008805,0,0,0,0,0,0,0,4,4,0
FUN_008806,53,89,45,67,150,149,112,176,161,191
FUN_008807,27,70,65,40,194,187,71,417,78,388
FUN_008800,640,553,203,198,351,259,327,16,6,144
FUN_008801,46,76,86,51,71,80,64,69,111,115
FUN_008802,2581,2205,1465,746,156,569,1216,33,22,180
FUN_008803,14,11,8,7,9,0,9,0,0,7
FUN_009494,0,0,0,0,0,0,0,0,0,0
FUN_008808,0,0,5,0,19,17,0,0,6,12
FUN_008809,260,330,347,337,608,474,423,620,516,622
FUN_026567,0,1,5,3,5,4,3,6,3,9
FUN_026566,0,1,4,2,6,4,2,0,11,13
FUN_026565,7,7,6,4,8,12,0,9,8,16
FUN_026564,0,0,0,0,0,0,0,0,0,0
FUN_028507,324,712,411,333,585,276,281,627,1565,1159
FUN_026562,8183,11089,10244,11179,20142,13878,11313,19202,15086,19887
FUN_026561,0,0,1,0,2,0,0,0,0,0
FUN_026560,17,19,6,15,26,15,25,39,46,25
FUN_028509,0,0,0,0,0,0,0,0,0,0
FUN_028508,7,8,9,8,19,16,0,12,18,14
FUN_026569,5,4,0,0,15,25,10,28,22,30
FUN_026568,0,0,0,0,0,0,0,0,0,0
FUN_025034,0,0,0,0,0,0,0,0,0,0
FUN_022027,0,0,0,0,0,0,1,1,2,1
FUN_025036,74,187,116,84,251,251,90,243,286,338
FUN_022025,0,0,0,1,0,0,0,0,0,0
FUN_022022,10,12,4,14,19,17,13,15,15,24
FUN_025031,38,93,81,59,106,174,58,259,268,227
FUN_025032,8,11,5,5,28,14,17,37,14,31
FUN_022021,274,238,328,68,286,408,279,266,318,124
FUN_009495,0,0,0,0,0,0,0,0,0,0
FUN_025038,3,3,0,1,0,3,2,3,4,1
FUN_025039,1123,1282,638,931,3080,2519,1111,3211,2234,3325
FUN_022028,0,0,0,0,0,0,0,0,0,0
FUN_022029,1,3,15,2,4,0,0,2,2,4
FUN_014171,0,0,0,2,0,0,0,0,0,0
FUN_014170,0,0,0,0,0,0,0,0,0,0
FUN_014173,0,0,0,0,12,48,50,46,79,68
FUN_014172,0,0,0,0,0,0,0,0,0,0
FUN_014175,11,11,2,16,16,14,17,13,3,7
FUN_014174,69,72,47,88,192,157,81,126,123,163
FUN_014177,0,0,0,0,0,0,0,0,0,0
FUN_014176,0,0,0,0,0,0,0,0,0,0
FUN_014179,0,0,0,0,0,0,0,0,0,0
FUN_014178,1,1,3,2,3,1,1,5,2,5
FUN_029402,382,601,417,416,1097,793,521,850,714,1265
FUN_009499,192,180,179,100,66,76,159,26,24,87
FUN_024079,866,1154,765,720,1329,1063,865,1320,1193,1734
FUN_024078,0,0,0,0,0,0,0,0,0,0
FUN_024077,801,1162,848,1156,2407,1996,1271,2153,1849,2515
FUN_024076,0,0,0,0,0,0,0,0,0,0
FUN_024075,844,1135,1083,963,1577,1148,948,1444,1240,1494
FUN_024074,0,0,0,0,0,0,0,0,0,0
FUN_024073,0,0,0,0,0,0,0,0,0,0
FUN_024072,0,0,0,0,0,3,0,0,0,0
FUN_024071,0,0,0,0,0,0,0,0,0,0
FUN_024070,361,459,229,319,884,637,381,838,715,1104
FUN_021647,0,6,5,0,11,0,0,0,0,13
FUN_021646,0,0,0,0,0,0,0,0,0,0
FUN_021645,377,559,379,438,640,521,525,574,557,743
FUN_021644,1189,994,799,402,345,394,660,79,123,170
FUN_021643,1196,1567,1668,1215,2264,1867,1316,2238,1722,2423
FUN_021642,679,1037,1207,1122,1795,1534,1278,1703,1500,1833
FUN_021641,720,1044,1134,1030,1662,1188,1065,1764,1176,1842
FUN_021640,0,0,0,0,0,0,0,0,0,0
FUN_026790,0,0,0,0,0,0,0,0,0,2
FUN_021649,118,140,99,162,283,223,152,302,243,334
FUN_021648,700,613,1111,29,1364,412,83,430,476,547
FUN_023869,0,0,0,0,2,2,1,0,0,7
FUN_023868,647,981,918,771,1325,1021,902,1254,1004,1328
FUN_023861,22,21,19,6,0,11,22,0,0,16
FUN_023860,0,0,0,0,0,0,0,0,0,0
FUN_023863,669,796,796,630,1201,1117,721,1160,1073,1405
FUN_023862,3,0,2,2,0,0,3,0,0,0
FUN_023865,57,124,74,92,187,107,73,160,87,123
FUN_023864,0,2,0,0,0,3,1,2,3,0
FUN_023867,0,0,0,0,0,0,0,0,0,0
FUN_023866,344,494,283,272,630,434,351,380,455,791
FUN_012601,345,666,458,403,1100,574,415,1256,796,1027
FUN_017236,472,675,522,510,1219,916,518,978,760,1086
FUN_017235,0,0,0,0,0,0,0,0,0,0
FUN_006653,26,54,17,34,38,30,25,50,24,37
FUN_017234,0,0,3,0,0,0,5,0,0,0
FUN_008236,26,31,12,28,49,30,30,74,29,67
FUN_012605,113,100,94,40,14,47,69,7,4,9
FUN_008235,21,36,11,15,100,80,25,89,76,115
FUN_012604,0,0,0,0,0,0,0,0,0,0
FUN_020514,7,6,3,2,5,2,8,3,3,3
FUN_020515,0,0,0,0,0,0,0,0,0,0
FUN_020516,177,186,119,35,999,641,434,1094,970,1164
FUN_008234,45,52,31,28,61,66,48,29,30,88
FUN_020510,133,217,200,188,366,249,196,273,219,310
FUN_020511,0,0,0,0,0,0,0,0,0,0
FUN_020512,0,1,0,0,0,0,0,0,0,0
FUN_020513,787,1103,863,942,1891,1498,1412,1874,1614,2026
FUN_006657,75,204,106,58,344,419,177,360,325,527
FUN_012606,0,1,2,0,5,1,0,0,2,0
FUN_020518,134,230,83,108,175,95,130,147,151,193
FUN_020519,40,68,25,42,33,40,24,23,33,37
FUN_008232,3,3,0,0,0,0,1,0,2,2
FUN_008231,358,576,589,613,1142,796,705,1070,876,1203
FUN_008230,4,6,6,5,5,6,0,4,3,11
FUN_026918,19,25,12,24,29,14,10,20,19,31
FUN_026916,439,534,351,383,630,392,476,533,589,637
FUN_026917,187,308,347,279,514,481,265,466,393,647
FUN_026914,103,338,186,289,76,97,249,79,136,137
FUN_026915,1064,1906,1421,1488,773,685,1135,616,590,775
FUN_026912,34,47,41,14,285,233,76,450,217,453
FUN_026913,68,107,110,117,49,70,117,50,29,83
FUN_026910,90,110,31,91,154,140,108,170,151,251
FUN_026911,26,32,12,15,40,35,33,65,59,51
FUN_016410,331,242,306,100,9,45,163,0,4,9
FUN_016411,0,0,0,0,0,0,0,0,0,0
FUN_006934,21,49,25,29,41,44,30,32,29,59
FUN_006935,0,0,0,0,0,0,0,0,0,3
FUN_006932,0,0,0,0,0,0,0,0,0,0
FUN_016415,0,0,0,0,15,0,0,22,8,18
FUN_005963,189,289,234,267,219,176,231,184,171,226
FUN_006930,535,781,548,662,1099,740,773,1145,821,1285
FUN_016417,1169,1675,1114,1265,1829,1729,2009,1754,1748,2079
FUN_004826,0,4,3,0,6,0,0,4,4,3
FUN_004824,17171,29780,23433,21260,31660,24871,19855,24380,22812,30881
FUN_004825,0,0,0,0,0,0,0,0,0,2
FUN_003830,63,105,111,95,178,162,104,143,131,224
FUN_003831,0,0,0,0,0,0,0,0,0,0
FUN_005450,880,1441,1377,1139,1666,1266,1249,1594,1189,1555
FUN_005451,0,0,0,0,0,0,0,0,0,0
FUN_005452,84,125,89,79,129,106,119,100,115,186
FUN_005453,0,0,0,0,6,5,0,8,6,6
FUN_005454,284,298,298,299,285,273,243,361,289,350
FUN_004820,11,5,3,7,14,9,9,16,12,9
FUN_005456,0,2,2,0,0,0,0,0,0,0
FUN_005457,0,0,0,0,0,0,0,0,0,0
FUN_005458,2803,4554,3028,3097,7238,3162,3842,6546,3376,5789
FUN_005459,2,0,2,3,0,2,3,2,4,4
FUN_003833,1630,1963,1937,2105,1256,1043,2401,871,500,1364
FUN_001520,851,1099,833,753,1210,773,969,983,904,1541
FUN_001521,129,249,159,153,402,403,190,556,430,530
FUN_001522,77,126,79,114,175,162,124,144,82,203
FUN_001523,189,314,209,218,447,319,194,349,305,463
FUN_001524,1,4,1,0,324,102,2,235,113,182
FUN_001525,49,98,36,48,13,30,35,15,26,19
FUN_001526,0,2,0,0,2,2,2,2,0,5
FUN_001528,2,5,0,0,2,0,0,0,0,0
FUN_001529,57,59,68,63,122,90,75,107,78,138
FUN_010207,0,0,0,0,0,0,0,0,0,0
FUN_010206,0,0,0,0,0,0,0,0,0,0
FUN_004727,0,0,0,0,0,0,0,0,0,0
FUN_010204,0,0,0,0,3,6,2,6,0,5
FUN_004721,486,676,470,461,970,753,543,987,749,1208
FUN_004720,0,0,0,0,0,0,0,0,0,0
FUN_026008,0,5,0,0,4,5,0,0,4,8
FUN_026009,18,23,39,19,33,39,6,63,35,91
FUN_026004,26000,32684,40705,33771,37808,30118,30126,33500,27930,34984
FUN_026005,25,43,50,44,79,40,38,63,51,41
FUN_026006,1424,2087,1107,1117,1990,1494,1547,1737,1742,2139
FUN_026007,1010,2893,1902,1378,1234,1220,1444,1321,435,439
FUN_026000,0,0,0,0,0,0,0,0,0,0
FUN_026001,0,0,0,0,0,0,0,0,0,1
FUN_026002,5,2,6,4,5,5,3,8,4,5
FUN_026003,585,762,995,654,1206,924,769,1164,931,1425
FUN_014392,349,444,439,301,430,367,314,374,349,530
FUN_004321,134,166,136,144,328,347,313,320,264,487
FUN_004320,272,320,324,303,931,832,559,814,642,1033
FUN_004323,0,0,0,0,0,0,0,2,0,0
FUN_004322,0,0,0,0,0,0,0,0,4,0
FUN_004325,1024,1518,1072,1146,2155,1666,1425,1959,1769,2186
FUN_004324,0,1,0,0,3,2,0,0,1,1
FUN_004327,193,285,322,235,442,397,295,370,346,494
FUN_004326,0,0,0,0,5,0,0,0,0,0
FUN_004329,182,237,257,212,334,233,198,273,233,329
FUN_004328,0,0,0,0,0,0,0,0,0,0
FUN_018481,2,3,0,0,2,0,0,3,0,2
FUN_018480,557,895,556,868,1304,1005,541,877,655,1843
FUN_018483,78,139,129,121,103,108,81,120,101,181
FUN_018482,0,0,0,0,0,0,0,0,0,0
FUN_018485,25,44,33,21,288,18,14,64,54,135
FUN_018484,0,8,9,12,0,4,2,0,0,0
FUN_018487,0,0,0,7,0,0,0,0,0,0
FUN_018486,0,0,0,0,0,0,0,0,0,0
FUN_018489,0,0,0,0,0,0,0,0,0,0
FUN_018488,0,0,0,0,0,0,0,0,0,0
FUN_019288,692,867,698,624,1451,1238,824,1518,1041,1968
FUN_019289,3791,3215,3052,4093,116,1117,4622,42,59,136
FUN_019284,0,0,0,0,0,0,0,0,0,0
FUN_019285,925,1013,1043,889,1490,1062,1063,1444,1250,1765
FUN_019286,35,72,66,39,118,92,28,245,140,160
FUN_019287,0,0,0,0,0,0,0,0,0,0
FUN_019280,683,1124,1097,1012,1706,1229,971,1841,1270,1781
FUN_019281,0,0,0,0,0,0,0,0,0,0
FUN_019282,0,4,0,0,3,0,0,0,0,0
FUN_019283,22,43,12,24,51,38,22,60,51,76
FUN_007148,0,4,0,0,9,0,0,0,6,5
FUN_007149,0,0,0,0,0,0,0,0,0,0
FUN_007140,23,36,31,30,44,37,38,52,63,50
FUN_007141,0,0,0,0,0,2,0,0,0,0
FUN_007142,22,50,15,0,90,0,3,10,0,14
FUN_007143,0,0,0,0,0,0,0,0,0,0
FUN_007144,164,214,173,229,522,458,361,434,440,610
FUN_007145,5,23,0,9,15,11,0,18,14,15
FUN_007146,11,14,27,11,25,34,15,26,20,31
FUN_007147,120,132,140,130,210,198,138,242,214,244
FUN_019756,12,32,26,20,19,28,36,35,46,44
FUN_019757,0,0,0,0,0,0,0,0,0,0
FUN_019754,0,0,0,0,0,0,0,0,0,0
FUN_019755,1,0,0,0,0,0,0,0,0,0
FUN_019752,414,654,454,337,701,665,479,880,739,1131
FUN_006898,1211,1647,1469,1573,2732,2000,1602,2529,2014,2804
FUN_019750,287,345,295,200,611,437,322,583,393,713
FUN_019751,2,0,0,0,5,0,2,6,0,5
FUN_006895,0,0,0,0,0,0,0,0,0,0
FUN_006894,104,336,177,446,38,113,398,6,3,22
FUN_006897,0,1,1,0,1,1,1,1,0,1
FUN_006896,28,52,15,13,164,81,30,111,65,192
FUN_006891,10597,12435,17105,13585,15695,12931,11449,15026,11814,14833
FUN_006890,656,869,473,687,1020,805,760,935,798,1197
FUN_019758,912,1071,1276,1178,476,521,838,299,232,340
FUN_006892,15,26,15,24,16,12,3,34,13,11
FUN_023756,0,0,0,0,0,0,0,0,2,0
FUN_021368,194,181,243,188,363,339,224,387,371,392
FUN_021369,0,0,0,0,0,0,0,0,0,0
FUN_021364,0,74,13,42,18,28,4,0,10,19
FUN_021365,624,923,542,497,959,824,856,924,649,1045
FUN_021366,4,8,3,2,8,2,0,13,15,7
FUN_021367,55,80,59,72,134,92,76,156,117,144
FUN_021360,192,298,280,294,65,31,162,49,81,69
FUN_021361,711,1150,747,911,1268,985,1077,1209,1185,1829
FUN_021362,57,113,106,91,171,174,108,158,114,209
FUN_021363,304,286,412,81,516,420,264,370,419,379
FUN_020571,559,656,504,540,1564,1127,715,1548,1218,1541
FUN_006239,0,0,0,0,0,0,0,0,0,0
FUN_006238,0,0,0,0,0,0,0,0,0,0
FUN_006231,98,103,142,94,224,200,119,240,193,261
FUN_006230,539,822,435,611,1268,932,837,1071,1048,1554
FUN_006233,524,801,628,587,1073,916,683,1087,931,1413
FUN_006232,0,0,0,0,0,0,0,0,0,0
FUN_006235,0,0,0,0,0,0,0,0,0,1
FUN_006234,510,684,563,634,918,731,633,735,629,1013
FUN_006237,0,0,0,0,0,0,0,0,0,0
FUN_006236,28,46,16,39,84,70,77,125,102,111
FUN_000157,50,80,42,67,127,80,81,127,119,116
FUN_028770,49,9,18,0,82,6,3,43,94,57
FUN_013070,72,104,56,82,159,128,93,114,101,156
FUN_028772,0,36,0,8,0,0,0,0,0,0
FUN_028773,4,7,4,6,6,4,5,10,12,10
FUN_028774,0,0,0,0,10,8,0,10,19,8
FUN_013074,182,184,170,149,326,261,200,276,266,339
FUN_028776,0,0,0,0,0,0,0,0,0,0
FUN_028777,0,1,0,0,1,3,0,1,1,0
FUN_005159,42,89,99,64,94,81,60,90,82,113
FUN_005158,102,101,42,80,106,107,132,242,109,143
FUN_011286,5,0,2,0,26,0,0,0,0,53
FUN_011287,406,438,500,569,967,792,638,956,749,1041
FUN_011280,8,9,8,8,5,4,8,6,3,6
FUN_000309,10,9,0,0,14,25,26,26,24,29
FUN_000308,2,2,3,4,6,4,4,4,4,9
FUN_005151,76,18,87,51,23,25,77,14,8,43
FUN_005150,13,103,129,209,87,34,22,41,23,105
FUN_005153,0,0,0,0,0,0,0,0,0,0
FUN_000304,12,8,4,3,22,20,9,25,14,25
FUN_000303,645,944,754,788,1579,1187,920,1465,1197,1590
FUN_005154,0,0,0,0,0,0,0,0,3,0
FUN_000301,0,0,0,0,0,0,0,0,0,0
FUN_000300,7,10,9,7,57,72,94,86,76,101
FUN_008682,0,0,0,0,0,0,0,0,0,0
FUN_008683,0,0,0,0,0,1,0,0,0,0
FUN_008680,19,10,22,10,29,0,20,26,27,40
FUN_008681,76,104,86,142,209,171,107,214,159,193
FUN_008686,35,80,45,92,90,71,53,93,78,99
FUN_008687,35,83,46,40,56,74,22,29,23,94
FUN_008684,0,0,0,0,0,0,0,0,0,0
FUN_008685,505,661,616,619,1521,1261,1026,1436,1212,1538
FUN_008688,325,359,241,260,357,621,404,261,519,549
FUN_008689,86,81,41,80,130,98,98,154,118,142
FUN_016883,0,0,2,0,0,0,0,0,0,0
FUN_016882,0,44,0,0,159,216,19,0,229,469
FUN_016881,77,162,104,133,134,102,103,100,105,132
FUN_016880,17,21,15,25,27,28,32,30,30,34
FUN_016887,0,0,0,0,0,0,0,0,0,0
FUN_016886,0,0,0,0,0,0,0,0,0,0
FUN_016885,398,606,504,468,1391,1061,869,1462,1149,1535
FUN_016889,76,116,33,75,106,73,117,94,137,152
FUN_016888,302,265,212,29,661,285,172,432,295,406
FUN_028987,0,13,0,9,8,0,7,7,10,9
FUN_028986,110,86,59,55,50,49,115,15,14,81
FUN_028985,0,0,0,0,0,0,0,0,0,0
FUN_028984,1657,2195,2116,1659,2525,2061,2082,2465,2159,2707
FUN_028983,0,0,0,0,4,4,0,7,0,0
FUN_028982,1,2,0,4,7,1,0,5,1,2
FUN_028981,0,3,0,0,0,2,6,0,2,4
FUN_028980,19,0,6,0,11,0,21,0,0,11
FUN_028989,24,30,36,39,64,69,45,52,36,70
FUN_028988,329,431,449,396,522,448,397,575,483,547
FUN_016775,4,4,0,4,3,4,10,2,5,3
FUN_016774,0,2,0,0,0,0,0,0,3,2
FUN_016777,770,989,808,956,1358,999,975,1280,1072,1405
FUN_016776,0,0,0,0,7,0,0,5,7,0
FUN_016771,19041,26663,34167,27849,29911,25400,23006,27326,22203,28770
FUN_016770,1891,6738,5275,4476,7669,5841,2949,8195,4736,6258
FUN_016773,14,8,9,5,0,0,3,0,0,1
FUN_016772,280,452,413,383,549,440,340,577,434,590
FUN_003654,44,53,81,61,219,465,614,455,482,432
FUN_003655,0,0,0,0,0,0,0,0,0,0
FUN_003656,0,0,0,0,0,0,0,0,0,0
FUN_003657,1117,1521,1817,2451,32,1334,1910,0,0,35
FUN_003650,0,0,3,3,0,0,0,2,0,1
FUN_016778,47,113,91,84,98,49,52,85,322,134
FUN_003652,0,0,0,0,0,0,0,0,0,0
FUN_003653,5,22,15,26,8,4,21,22,8,23
FUN_012252,822,1196,916,976,2321,1940,1292,2688,2009,2682
FUN_012253,25404,31992,38805,32898,36607,30528,27799,30951,26138,33349
FUN_012250,17,31,16,29,40,28,32,41,44,58
FUN_012251,0,0,0,0,0,0,0,0,0,0
FUN_012256,18,35,34,50,11,16,37,0,8,12
FUN_012257,8,6,7,3,5,0,2,0,0,1
FUN_012254,106,252,136,157,256,252,132,197,148,323
FUN_012255,0,0,0,0,0,0,0,0,0,0
FUN_012258,4,4,5,0,0,0,0,0,0,0
FUN_012259,818,1092,895,651,1838,1467,876,1560,1323,2003
FUN_028363,370,339,400,383,191,225,324,28,27,201
FUN_028362,3555,4369,2554,2898,6087,6379,4671,5337,5751,8109
FUN_028361,133,267,127,159,282,250,173,304,234,310
FUN_028360,560,725,712,838,1488,1208,788,1431,1222,1650
FUN_028367,18,33,31,23,46,41,29,46,38,59
FUN_028366,0,0,0,0,0,0,0,0,0,0
FUN_028365,0,0,0,0,3,0,0,0,0,0
FUN_028364,344,635,814,683,751,594,494,747,544,879
FUN_028369,0,21,10,13,31,24,19,7,12,24
FUN_028368,1269,1844,1805,1573,3270,2754,1759,3246,2777,3590
FUN_030061,0,1,1,0,1,1,1,1,1,1
